id;relid;year;active_year;code_status;type_of_violence;conflict_dset_id;conflict_new_id;conflict_name;dyad_dset_id;dyad_new_id;dyad_name;side_a_dset_id;side_a_new_id;side_a;side_b_dset_id;side_b_new_id;side_b;number_of_sources;source_article;source_office;source_date;source_headline;source_original;where_prec;where_coordinates;where_description;adm_1;adm_2;latitude;longitude;geom_wkt;priogrid_gid;country;country_id;region;event_clarity;date_prec;date_start;date_end;deaths_a;deaths_b;deaths_civilians;deaths_unknown;best_est;high_est;low_est
501701;NIR-2023-1-14668-49;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Zagazola,2023-11-29,Troops of MNJTF Sector 4 in Niger 🇳🇪 Repel Boko Haram Attack, Neutralise Terrorists""";Zagazola;29/11/2023;Troops of MNJTF Sector 4 in Niger 🇳🇪 Repel Boko Haram Attack, Neutralise Terrorists;;2;N'guigmi town;Few kilometres east of N'Guigmi;Diffa region;Nguigmi department;14.252800;13.110800;POINT (13.1108 14.2528);150147;Niger;436;Africa;1;1;11/29/2023 00:00:00;11/29/2023 00:00:00;0;1;0;0;1;1;1
501702;NIR-2023-1-14668-50;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Zagazola,2023-11-29,Niger MNJTF troops nutrialised several Boko Haram, rescued 3 women """;;;;;;;;;;;;;;;;;;;;;;;;;;;
256663;MLI-2018-2-15205-1;2018;True;Clear;2;15205;14076;Daoussak (Tuareg) - Fulani;15205;15205;Daoussak (Tuareg) - Fulani;6503;20/10/1917;Daoussak (Tuareg);29/08/1901;29/08/1901;Fulani;7;"""BBC Monitoring Africa,2018-05-19,Deadly attack on Niger village leaves 17 dead""";;;;;;;;;;;;;;;;;;;;;;;;;;;
438998;NIR-2022-1-14668-16;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;Crisis Watch;3;Nguigmi department;in N’Guigmi department;Diffa region;Nguigmi department;16.000000;13.500000;POINT (13.5 16);153028;Niger;436;Africa;1;1;05/07/2022 00:00;05/07/2022 00:00;0;10;0;0;10;10;10
439000;BFO-2022-3-15136-13;2022;True;Clear;3;6716;13968;JNIM - Civilians;6716;15136;JNIM - Civilians;6716;6716;JNIM;9999;1;Civilians;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;CrisisWatch;1;Kokoloukou village;in Kokoloukou village (Torodi department);Tillabéri region;Say department;13.266800;1.028410;POINT (1.02841 13.2668);148683;Niger;436;Africa;1;1;05/04/2022 00:00;05/04/2022 00:00;0;0;1;0;1;1;1
439002;NIR-2022-1-14668-31;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;CrisisWatch;3;Tera department;in Firaw Koira village (Tera department);Tillabéri region;Tera department;14.186000;0.853000;POINT (0.853 14.186);150122;Niger;436;Africa;1;4;05/01/2022 00:00;05/31/2022 00:00:00;0;0;0;0;0;1;0
439003;NIR-2022-1-14668-17;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;CrisisWatch;3;Tillabéri department;in Sakoira commune (Tillabery department);Tillabéri region;Tillabéri department;14.500000;1.333333;POINT (1.333333 14.5);150843;Niger;436;Africa;1;1;05/12/2022 00:00;05/12/2022 00:00;0;0;2;0;2;2;2
439004;BFO-2022-3-15136-14;2022;True;Clear;3;6716;13968;JNIM - Civilians;6716;15136;JNIM - Civilians;6716;6716;JNIM;9999;1;Civilians;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;CrisisWatch;1;Bolsi village;in Bolsi town (Torodi department);Tillabéri region;Say department;13.293540;1.214120;POINT (1.21412 13.29354);148683;Niger;436;Africa;1;1;05/13/2022 00:00:00;05/13/2022 00:00:00;0;0;5;0;5;5;5
439005;NIR-2022-1-14668-30;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisiswatch,2022-06-01,Niger MAY 2022""";Crisiswatch;01/06/2022;Niger MAY 2022;CrisisWatch;5;Gotheye commune;in Torodi and Gotheye areas;Tillabéri region;Tera department;13.708970;1.358369;POINT (1.358369 13.70897);149403;Niger;436;Africa;1;2;05/20/2022 00:00:00;05/24/2022 00:00:00;0;33;0;0;33;32;0
442200;NIR-2022-1-14668-23;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2022-07-01,Niger June 2022""";Crisis Watch;01/07/2022;Niger June 2022;Crisis Watch;2;Tizegorou village;in Tizegorou locality.;Tillabéri region;Ouallam department;14.983982;2.352517;POINT (2.352517 14.983982);150845;Niger;436;Africa;1;1;06/11/2022 00:00;06/11/2022 00:00;0;2;0;0;2;2;2
442203;NIR-2022-1-15174-4;2022;True;Clear;1;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisis Watch,2022-07-01,Niger June 2022""";Crisis Watch;01/07/2022;Niger June 2022;Crisis Watch;1;Bougoum village;in Bougoum town;Tillabéri region;Say department;13.433993;1.986251;POINT (1.986251 13.433993);148684;Niger;436;Africa;1;1;06/07/2022 00:00;06/07/2022 00:00;1;0;0;0;1;1;1
442206;NIR-2022-1-14668-24;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2022-07-01,Niger June 2022""";Crisis Watch;01/07/2022;Niger June 2022;Crisis Watch;3;Diffa department;Djalori town (Diffa department);Diffa region;Diffa department;13.666670;12.500000;POINT (12.5 13.66667);149426;Niger;436;Africa;1;1;06/07/2022 00:00;06/07/2022 00:00;1;0;0;0;1;1;1
442209;NIR-2022-1-14668-25;2022;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch,2022-07-01,Niger June 2022""";Crisis Watch;01/07/2022;Niger June 2022;Crisis Watch;3;Maïne-Soroa department;customs post in Mainé-Soroa department;Diffa region;Maïne-Soroa department;13.750000;11.500000;POINT (11.5 13.75);149424;Niger;436;Africa;1;1;06/14/2022 00:00:00;06/14/2022 00:00:00;0;0;0;1;1;1;1
287605;NIR-2019-1-14668-48;2019;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""French.xinhuanet.com,2019-05-04,Niger : 6 morts dans une explosion près de la frontière malienne (médias)""";French.xinhuanet.com;04/05/2019;Niger : 6 morts dans une explosion près de la frontière malienne (médias);;2;I-n-Atès village;on the axis Ayarou-Inates, near Inates;Tillabéri region;Tillabéri department;15.227500;1.313500;POINT (1.3135 15.2275);151563;Niger;436;Africa;1;1;05/03/2019 00:00;05/03/2019 00:00;0;0;6;0;6;6;6
339152;NIR-2020-3-923-14.1;2020;True;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;2;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";;;;;;;;;;;;;;;;;;;;;;;;;;;
339153;NIR-2019-3-923-1;2019;False;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;1;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";Monde Afrique;22/04/2020;Niger, one hundred and two civilians massacred then buried in mass graves;Leaders of the Fulani and Tuareg communities of North Tillaberi;2;Chinagodrar village;Sinagodar market (near), Ouallam department;Tillabéri region;Ouallam department;15.227600;3.001400;POINT (3.0014 15.2276);151567;Niger;436;Africa;1;1;10/20/2019 00:00:00;10/20/2019 00:00:00;0;0;5;0;5;5;5
491004;AFG-2023-3-973-315;2023;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""@Wamaps_news,2023-08-29,#Niger""";@Wamaps_news;29/08/2023;#Niger;;2;Ayorou town;Tonibia village, east of Bankilaré, Tillabéri;Tillabéri region;Tillabéri department;14.730750;0.917390;POINT (0.91739 14.73075);150842;Niger;436;Africa;1;1;08/28/2023 00:00:00;08/28/2023 00:00:00;0;0;6;0;6;6;6
375767;AFG-2020-3-973-281;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch,2021-01-01,Niger DECEMBER 2020""";Crisis Watch;01/01/2021;Niger DECEMBER 2020;Crisis Watch;1;Kindjandi village;Kindjandi town;Diffa region;Diffa department;13.737941;12.931068;POINT (12.931068 13.737941);149426;Niger;436;Africa;1;1;12/11/2020 00:00;12/11/2020 00:00;0;0;1;0;1;1;1
501763;BEN-2023-3-15136-150;2023;True;Clear;3;6716;13968;JNIM - Civilians;6716;15136;JNIM - Civilians;6716;6716;JNIM;9999;1;Civilians;1;"""Crisis Watch ,2023-12-06,Niger: November 2023 """;Crisis Watch;06/12/2023;Niger: November 2023;Crisis Watch;1;Kakou village;Kakou village, Torodi department;Tillabéri region;Say department;13.186470;1.120610;POINT (1.12061 13.18647);148683;Niger;436;Africa;1;1;11/10/2023 00:00;11/10/2023 00:00;0;0;6;0;6;6;6
320136;AFG-2019-3-973-182;2019;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Actualite News,2019-12-01,NIGER: A CUSTOMARY CHIEF AND HIS SON KILLED NEAR THE MALIAN BORDER""";Actualite News;01/12/2019;NIGER: A CUSTOMARY CHIEF AND HIS SON KILLED NEAR THE MALIAN BORDER;a local civil society organization, Urgence Tillabéri;;;;;;;;;;;;;;;;;;;;;;;
320137;AFG-2019-3-973-183.2;2019;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Agence France Presse,2019-11-23,Five village chiefs killed in three days in SW Niger: deputy""";;;;;;;;;;;;;;;;;;;;;;;;;;;
334870;NIR-2020-1-14668-6;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""@TomaszRolbiecki,2020-03-07,3. Several Nigerien soldiers""";;;;;;;;;;;;;;;;;;;;;;;;;;;
226550;BNG-2016-3-1076-168;2016;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Agence France Presse,2016-05-20,Six civillians killed by Boko Haram in Niger: army""";Agence France Presse;20/05/2016;Six civillians killed by Boko Haram in Niger: army;army statement;1;Yebi village;Yebi village, near Bosso;Diffa region;Diffa department;13.755522;13.332355;POINT (13.332355 13.755522);149427;Niger;436;Africa;1;1;05/19/2016 00:00:00;05/19/2016 00:00:00;0;0;6;0;6;6;6
226554;BNG-2016-3-1076-169;2016;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Agence France Presse,2016-05-20,Six civillians killed by Boko Haram in Niger: army""";Agence France Presse;20/05/2016;Six civillians killed by Boko Haram in Niger: army;;2;Diffa town;Diffa town (near);Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;4;04/01/2016 00:00;04/30/2016 00:00:00;0;0;2;0;2;2;2
335080;NIR-2020-1-14668-7;2020;True;Clear;1;13639;04/05/1937;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;4;"""Agence France Presse,2020-03-12,Niger attack kills nine soldiers near Mali border: security source""";;;;;;;;;;;;;;;;;;;;;;;;;;;
469549;NIR-2023-1-14668-4;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Crisis Watch ,2023-04-01,Niger: March 2023""";Crisis Watch;01/04/2023;Niger: March 2023;Crisis Watch;3;Nguigmi department;N’Guigmi department;Diffa region;Nguigmi department;16.000000;13.500000;POINT (13.5 16);153028;Niger;436;Africa;2;3;03/13/2023 00:00:00;03/19/2023 00:00:00;0;20;0;0;20;20;20
469550;NIG-2023-3-2332-7;2023;True;Clear;3;1051;1850;JAS - Civilians;1051;2332;JAS - Civilians;1051;1051;JAS;9999;1;Civilians;1;"""Crisis Watch ,2023-04-04,Niger: March 2023""";Crisis Watch;04/04/2023;Niger: March 2023;Crisis Watch;2;Toumour village;Near Toumour village (Bosso department);Diffa region;Diffa department;13.667930;13.127670;POINT (13.12767 13.66793);149427;Niger;436;Africa;1;1;03/11/2023 00:00;03/11/2023 00:00;0;0;9;0;9;9;0
469552;AFG-2023-3-973-94;2023;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Crisis Watch ,2023-04-04,Niger: March 2023""";Crisis Watch;04/04/2023;Niger: March 2023;Crisis Watch;2;Ayorou town;Ayorou commune, Tillabery department;Tillabéri region;Tillabéri department;14.730750;0.917390;POINT (0.91739 14.73075);150842;Niger;436;Africa;1;1;03/01/2023 00:00;03/01/2023 00:00;0;0;1;0;1;1;1
469554;NIR-2023-1-15174-0;2023;True;Clear;1;430;430;Niger: Government;15174;15174;Government of Niger - JNIM;75;75;Government of Niger;6716;6716;JNIM;1;"""Crisis Watch ,2023-04-04,Niger: March 2023""";Crisis Watch;04/04/2023;Niger: March 2023;Crisis Watch;1;Makalondi village;Makalondi village, Torodi department;Tillabéri region;Say department;12.833420;1.686140;POINT (1.68614 12.83342);147964;Niger;436;Africa;1;1;03/04/2023 00:00;03/04/2023 00:00;0;0;1;0;1;1;1
493169;NIR-2023-1-14668-35;2023;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Lake Chad Basin Weekly Security Update,2023-09-13,Lake Chad Basin Weekly Security Update 4-10 September 2023""";Lake Chad Basin Weekly Security Update;13/09/2023;Lake Chad Basin Weekly Security Update 4-10 September 2023;Forces Armées Nigériennes (thorough TR);1;Loumbouram village;Loumbouroum, Diffa Department;Diffa region;Diffa department;13.230392;12.553841;POINT (12.553841 13.230392);148706;Niger;436;Africa;1;2;09/04/2023 00:00;09/07/2023 00:00;0;3;0;0;3;3;0
375827;NIR-2020-1-14668-31;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""@TomaszRolbiecki,2021-01-01,Technically it took place in 2020 """;@TomaszRolbiecki;01/01/2021;Technically it took place in 2020;ISWAP;1;Gagamari village;Gagamari (near Diffa);Diffa region;Diffa department;13.205190;12.419320;POINT (12.41932 13.20519);148705;Niger;436;Africa;1;1;12/31/2020 00:00:00;12/31/2020 00:00:00;0;0;0;0;0;1;0
205258;IRQ-2015-3-1076-302;2015;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Reuters News,2015-09-25,Boko Haram fighters kill at least 15 in Niger village raid: sources""";Reuters News;25/09/2015;Boko Haram fighters kill at least 15 in Niger village raid: sources;Niger security sources;1;N'Gourtoua village;N'Gourtoua village, Diffa region;Diffa region;Diffa department;13.112266;12.328260;POINT (12.32826 13.112266);148705;Niger;436;Africa;1;2;09/24/2015 00:00:00;09/25/2015 00:00:00;0;0;15;0;15;15;15
205259;NIR-2015-1-14668-9;2015;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Reuters News,2015-10-02,Boko Haram fighters kill two Niger soldiers, wound four in ambush""";Reuters News;02/10/2015;Boko Haram fighters kill two Niger soldiers, wound four in ambush;army officer;1;Barwa village;Barwa village;Diffa region;Diffa department;13.882380;13.173330;POINT (13.17333 13.88238);149427;Niger;436;Africa;1;1;10/01/2015 00:00;10/01/2015 00:00;2;0;0;0;2;2;2
205260;NIR-2015-1-14668-10;2015;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Agence France Presse,2015-10-04,Suicide attacks kill six in Niger: aid worker""";Agence France Presse;04/10/2015;Suicide attacks kill six in Niger: aid worker;humanitarian worker;1;Diffa town;Diffa town;Diffa region;Diffa department;13.315360;12.611350;POINT (12.61135 13.31536);148706;Niger;436;Africa;1;1;10/04/2015 00:00;10/04/2015 00:00;1;4;5;0;10;10;10
205263;NIR-2015-1-14668-11;2015;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Reuters News,2015-10-21,Suspected Boko Haram suicide attack kills two Niger soldiers""";;;;;;;;;;;;;;;;;;;;;;;;;;;
205265;IRQ-2015-3-1076-303;2015;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;2;"""Reuters News,2015-10-28,Suspected Boko Haram militants kill 14 civilians in Niger""";;;;;;;;;;;;;;;;;;;;;;;;;;;
326468;NIR-2020-1-14668-0;2020;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;15/03/1900;Government of Niger;21/08/1900;21/08/1900;IS;7;"""Agence France Presse,2020-01-09,63 'terrorists', 25 others killed in Niger army base attack: defence ministry""";;;;;;;;;;;;;;;;;;;;;;;;;;;
339213;NIR-2020-3-923-9;2020;True;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;2;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";;;;;;;;;;;;;;;;;;;;;;;;;;;
226606;NIR-2016-1-14668-2;2016;True;Clear;01/01/1900;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;3;"""Agence France Presse,2016-06-04,32 troops killed in Niger clash with Boko Haram jihadists: defence ministry""";;;;;;;;;;;;;;;;;;;;;;;;;;;
335246;NIG-2020-1-640-127;2020;True;Clear;1;297;297;Nigeria: Government;640;640;Government of Nigeria - JAS;84;84;Government of Nigeria;1051;1051;JAS;2;"""FR 24 News,2020-03-20,Niger announces killing of Ibrahim Fakoura, a “figurehead” of Boko Haram""";;;;;;;;;;;;;;;;;;;;;;;;;;;
339208;NIR-2020-3-923-7;2020;True;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;1;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";Monde Afrique;22/04/2020;Niger, one hundred and two civilians massacred then buried in mass graves;Leaders of the Fulani and Tuareg communities of North Tillaberi;2;Bissao village;Bisso village (one km from);Tillabéri region;Ouallam department;15.129600;2.577100;POINT (2.5771 15.1296);151566;Niger;436;Africa;1;1;02/25/2020 00:00:00;02/25/2020 00:00:00;0;0;5;0;5;5;5
339212;NIR-2020-3-923-8;2020;True;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;1;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";Monde Afrique;22/04/2020;Niger, one hundred and two civilians massacred then buried in mass graves;Leaders of the Fulani and Tuareg communities of North Tillaberi;3;Ouallam department;Ouallam department;Tillabéri region;Ouallam department;14.643631;2.194531;POINT (2.194531 14.643631);150845;Niger;436;Africa;1;1;03/15/2020 00:00:00;03/15/2020 00:00:00;0;0;1;0;1;1;1
226620;BNG-2016-3-1076-171;2016;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""All Africa,2016-06-06,Government Forces Retake Bosso""";All Africa;06/06/2016;Government Forces Retake Bosso;;1;Yebi village;Yebi in Diffa;Diffa region;Diffa department;13.755522;13.332355;POINT (13.332355 13.755522);149427;Niger;436;Africa;1;1;06/01/2016 00:00;06/01/2016 00:00;0;0;9;0;9;9;9
231366;NIR-2016-1-14668-11;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;1;"""Vox Peccavi,2016-06-12,Situation External (Rest of the World)""";Vox Peccavi;12/06/2016;Situation External (Rest of the World);;4;Diffa region;;Diffa region;;13.315360;12.611345;POINT (12.611345 13.31536);148706;Niger;436;Africa;1;1;06/07/2016 00:00;06/07/2016 00:00;0;3;0;0;3;3;3
231371;NIR-2016-1-14668-12;2016;True;Clear;1;13639;13639;Niger: Islamic State;14668;14668;Government of Niger - IS;75;75;Government of Niger;234;234;IS;2;"""Vox Peccavi,2016-05-31,Situation North East (Adamawa, Borno and Yobe States)""";;;;;;;;;;;;;;;;;;;;;;;;;;;
339228;NIR-2020-3-923-10;2020;True;Clear;3;75;456;Government of Niger - Civilians;75;923;Government of Niger - Civilians;75;75;Government of Niger;9999;1;Civilians;1;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";Monde Afrique;22/04/2020;Niger, one hundred and two civilians massacred then buried in mass graves;Leaders of the Fulani and Tuareg communities of North Tillaberi;1;Bani Bangou town;Banibangou;Tillabéri region;Ouallam department;15.041600;2.703700;POINT (2.7037 15.0416);151566;Niger;436;Africa;1;1;04/05/2020 00:00;04/05/2020 00:00;0;0;1;0;1;1;1
339231;AFG-2020-3-973-53;2020;True;Clear;3;234;506;IS - Civilians;234;973;IS - Civilians;234;234;IS;9999;1;Civilians;1;"""Monde Afrique,2020-04-22,Niger, one hundred and two civilians massacred then buried in mass graves""";Monde Afrique;22/04/2020;Niger, one hundred and two civilians massacred then buried in mass graves;;1;I-n-Atès village;Inatès;Tillabéri region;Tillabéri department;15.227500;1.313500;POINT (1.3135 15.2275);151563;Niger;436;Africa;1;1;02/01/2020 00:00;02/01/2020 00:00;0;0;2;0;2;2;2
